RecipeID,CategoryID
3050226,2000005
3050227,2000001
3050228,2000006
3050229,2000004
3050230,2000001
3050231,2000001
3050232,2000013
3050233,2000001
3050234,2000001
3050235,2000001
3050236,2000008
3050237,2000001
3050238,2000005
3050239,2000001
3050240,2000001
3050241,2000001
3050242,2000010
3050243,2000005
3050244,2000005
3050245,2000005
3050246,2000001
3050247,2000001
3050248,2000001
3050249,2000001
3050250,2000001
3050251,2000003
3050252,2000001
3050253,2000001
3050254,2000001
3050255,2000001
3050256,2000001
3050257,2000005
3050258,2000005
3050259,2000003
3050260,2000001
3050261,2000001
3050262,2000005
3050263,2000001
3050264,2000002
3050265,2000001
3050266,2000003
3050267,2000001
3050268,2000001
3050269,2000001
3050270,2000001
3050271,2000001
3050272,2000001
3050273,2000001
3050274,2000001
3050275,2000001
3050276,2000001
3050277,2000001
3050278,2000001
3050279,2000001
3050280,2000001
3050281,2000001
3050282,2000001
3050283,2000003
3050284,2000001
3050285,2000004
3050286,2000001
3050287,2000002
3050288,2000004
3050289,2000008
3050290,2000001
3050291,2000001
3050292,2000013
3050293,2000004
3050294,2000001
3050295,2000001
3050296,2000001
3050297,2000002
3050298,2000001
3050299,2000001
3050300,2000013
3050301,2000001
3050302,2000001
3050303,2000001
3050304,2000001
3050305,2000006
3050306,2000001
3050307,2000001
3050308,2000001
3050309,2000001
3050310,2000001
3050311,2000008
3050312,2000004
3050313,2000006
3050314,2000006
3050315,2000001
3050316,2000001
3050317,2000009
3050318,2000001
3050319,2000013
3050320,2000013
3050321,2000001
3050322,2000001
3050323,2000002
3050324,2000001
3050325,2000001
3050326,2000001
3050327,2000001
3050328,2000001
3050329,2000001
3050330,2000006
3050331,2000001
3050332,2000001
3050333,2000006
3050334,2000010
3050335,2000001
3050336,2000001
3050337,2000002
3050338,2000008
3050339,2000001
3050340,2000001
3050341,2000001
3050342,2000001
3050343,2000015
3050344,2000001
3050345,2000001
3050346,2000006
3050347,2000002
3050348,2000001
3050349,2000001
3050350,2000001
3050351,2000015
3050352,2000001
3050353,2000001
3050354,2000001
3050355,2000001
3050356,2000001
3050357,2000001
3050358,2000006
3050359,2000004
3050360,2000006
3050361,2000001
3050362,2000001
3050363,2000001
3050364,2000001
3050365,2000001
3050366,2000001
3050367,2000001
3050368,2000001
3050369,2000013
3050370,2000006
3050371,2000001
3050372,2000006
3050373,2000004
3050374,2000009
3050375,2000001
3050376,2000001
3050377,2000002
3050378,2000001
3050379,2000009
3050380,2000013
3050381,2000001
3050382,2000001
3050383,2000015
3050384,2000001
3050385,2000001
3050386,2000001
3050387,2000001
3050388,2000002
3050389,2000001
3050390,2000002
3050391,2000001
3050392,2000001
3050393,2000001
3050394,2000001
3050395,2000001
3050396,2000001
3050397,2000001
3050398,2000004
3050399,2000001
3050400,2000001
3050401,2000002
3050402,2000001
3050403,2000001
3050404,2000006
3050405,2000001
3050406,2000006
3050407,2000015
3050408,2000001
3050409,2000006
3050410,2000016
3050411,2000001
3050412,2000001
3050413,2000013
3050414,2000001
3050415,2000001
3050416,2000001
3050417,2000006
3050418,2000002
3050419,2000006
3050420,2000006
3050421,2000015
3050422,2000001
3050423,2000006
3050424,2000001
3050425,2000006
3050426,2000001
3050427,2000001
3050428,2000001
3050429,2000001
3050430,2000001
3050431,2000001
3050432,2000001
3050433,2000001
3050434,2000013
3050435,2000013
3050436,2000013
3050437,2000013
3050438,2000013
3050439,2000001
3050440,2000001
3050441,2000001
3050442,2000008
3050443,2000004
3050444,2000013
3050445,2000001
3050446,2000001
3050447,2000008
3050448,2000001
3050449,2000001
3050450,2000001
3050451,2000001
3050452,2000002
3050453,2000006
3050454,2000013
3050455,2000006
3050456,2000006
3050457,2000002
3050458,2000002
3050459,2000001
3050460,2000001
3050461,2000001
3050462,2000001
3050463,2000001
3050464,2000001
3050465,2000001
3050466,2000001
3050467,2000001
3050468,2000001
3050469,2000004
3050470,2000006
3050471,2000001
3050472,2000001
3050473,2000016
3050474,2000006
3050475,2000001
3050476,2000003
3050477,2000001
3050478,2000008
3050479,2000001
3050480,2000001
3050481,2000006
3050482,2000001
3050483,2000001
3050484,2000001
3050485,2000001
3050486,2000008
3050487,2000016
3050488,2000001
3050489,2000016
3050490,2000016
3050491,2000016
3050492,2000001
3050493,2000001
3050494,2000001
3050495,2000008
3050496,2000008
3050497,2000008
3050498,2000001
3050499,2000003
3050500,2000001
3050501,2000016
3050502,2000016
3050503,2000006
3050504,2000008
3050505,2000001
3050506,2000001
3050507,2000010
3050508,2000001
3050509,2000001
3050510,2000001
3050511,2000001
3050512,2000001
3050513,2000001
3050514,2000001
3050515,2000008
3050516,2000009
3050517,2000016
3050518,2000001
3050519,2000016
3050520,2000016
3050521,2000001
3050522,2000009
3050523,2000001
3050524,2000001
3050525,2000016
3050526,2000001
3050527,2000001
3050528,2000001
3050529,2000001
3050530,2000001
3050531,2000010
3050532,2000001
3050533,2000008
3050534,2000001
3050535,2000008
3050536,2000008
3050537,2000008
3050538,2000008
3050539,2000001
3050540,2000001
3050541,2000001
3050542,2000015
3050543,2000001
3050544,2000001
3050545,2000001
3050546,2000009
3050547,2000001
3050548,2000001
3050549,2000001
3050550,2000001
3050551,2000001
3050552,2000001
3050553,2000004
3050554,2000004
3050555,2000001
3050556,2000001
3050557,2000001
3050558,2000001
3050559,2000001
3050560,2000001
3050561,2000001
3050562,2000001
3050563,2000001
3050564,2000001
3050565,2000015
3050566,2000001
3050567,2000001
3050568,2000001
3050569,2000001
3050570,2000001
3050571,2000009
3050572,2000001
3050573,2000001
3050574,2000001
3050575,2000001
3050576,2000001
3050577,2000016
3050578,2000016
3050579,2000013
3050580,2000009
3050581,2000004
3050582,2000009
3050583,2000013
3050584,2000001
3050585,2000001
3050586,2000001
3050587,2000001
3050588,2000001
3050589,2000001
3050590,2000008
3050591,2000001
3050592,2000001
3050593,2000001
3050594,2000001
3050595,2000006
3050596,2000001
3050597,2000001
3050598,2000005
3050599,2000005
3050600,2000005
3050601,2000005
3050602,2000005
3050603,2000001
3050604,2000001
3050605,2000016
3050606,2000016
3050607,2000001
3050608,2000001
3050609,2000001
3050610,2000001
3050611,2000001
3050612,2000005
3050613,2000013
3050614,2000001
3050615,2000008
3050616,2000001
3050617,2000001
3050618,2000001
3050619,2000001
3050620,2000008
3050621,2000001
3050622,2000001
3050623,2000001
3050624,2000006
3050625,2000008
3050626,2000001
3050627,2000008
3050628,2000001
3050629,2000001
3050630,2000004
3050631,2000001
3050632,2000003
3050633,2000009
3050634,2000001
3050635,2000001
3050636,2000010
3050637,2000009
3050638,2000001
3050639,2000001
3050640,2000001
3050641,2000001
3050642,2000010
3050643,2000001
3050644,2000001
3050645,2000016
3050646,2000001
3050647,2000001
3050648,2000001
3050649,2000005
3050650,2000009
3050651,2000006
3050652,2000001
3050653,2000001
3050654,2000001
3050655,2000008
3050656,2000001
3050657,2000001
3050658,2000001
3050659,2000001
3050660,2000001
3050661,2000001
3050662,2000001
3050663,2000001
3050664,2000016
3050665,2000001
3050666,2000001
3050667,2000005
3050668,2000008
3050669,2000008
3050670,2000008
3050671,2000008
3050672,2000008
3050673,2000016
3050674,2000016
3050675,2000016
3050676,2000008
3050677,2000008
3050678,2000008
3050679,2000008
3050680,2000008
3050681,2000006
3050682,2000008
3050683,2000008
3050684,2000016
3050685,2000008
3050686,2000008
3050687,2000008
3050688,2000016
3050689,2000008
3050690,2000008
3050691,2000008
3050692,2000002
3050693,2000001
3050694,2000001
3050695,2000001
3050696,2000001
3050697,2000001
3050698,2000001
3050699,2000001
3050700,2000001
3050701,2000006
3050702,2000006
3050703,2000006
3050704,2000005
3050705,2000001
3050706,2000001
3050707,2000005
3050708,2000001
3050709,2000002
3050710,2000008
3050711,2000001
3050712,2000001
3050713,2000001
3050714,2000001
3050715,2000001
3050716,2000001
3050717,2000004
3050718,2000008
3050719,2000002
3050720,2000016
3050721,2000008
3050722,2000008
3050723,2000008
3050724,2000001
3050725,2000009
3050726,2000001
3050727,2000001
3050728,2000009
3050729,2000009
3050730,2000001
3050731,2000004
3050732,2000001
3050733,2000008
3050734,2000008
3050735,2000006
3050736,2000001
3050737,2000009
3050738,2000001
3050739,2000016
3050740,2000001
3050741,2000001
3050742,2000001
3050743,2000001
3050744,2000005
3050745,2000001
3050746,2000001
3050747,2000005
3050748,2000008
3050749,2000001
3050750,2000001
3050751,2000009
3050752,2000008
3050753,2000008
3050754,2000008
3050755,2000001
3050756,2000008
3050757,2000004
3050758,2000001
3050759,2000008
3050760,2000001
3050761,2000001
3050762,2000005
3050763,2000004
3050764,2000001
3050765,2000005
3050766,2000001
3050767,2000002
3050768,2000001
3050769,2000001
3050770,2000001
3050771,2000001
3050772,2000001
3050773,2000008
3050774,2000009
3050775,2000005
3050776,2000001
3050777,2000004
3050778,2000001
3050779,2000008
3050780,2000001
3050781,2000001
3050782,2000001
3050783,2000001
3050784,2000008
3050785,2000001
3050786,2000016
3050787,2000016
3050788,2000001
3050789,2000001
3050790,2000001
3050791,2000001
3050792,2000009
3050793,2000001
3050794,2000001
3050795,2000001
3050796,2000001
3050797,2000001
3050798,2000016
3050799,2000001
3050800,2000008
3050801,2000001
3050802,2000001
3050803,2000001
3050804,2000009
3050805,2000001
3050806,2000009
3050807,2000009
3050808,2000001
3050809,2000001
3050810,2000009
3050811,2000001
3050812,2000009
3050813,2000006
3050814,2000001
3050815,2000001
3050816,2000001
3050817,2000001
3050818,2000001
3050819,2000001
3050820,2000001
3050821,2000006
3050822,2000006
3050823,2000001
3050824,2000016
3050825,2000001
3050826,2000001
3050827,2000001
3050828,2000001
3050829,2000016
3050830,2000008
3050831,2000001
3050832,2000005
3050833,2000009
3050834,2000001
3050835,2000015
3050836,2000009
3050837,2000001
3050838,2000001
3050839,2000001
3050840,2000001
3050841,2000009
3050842,2000001
3050843,2000001
3050844,2000001
3050845,2000001
3050846,2000008
3050847,2000001
3050848,2000001
3050849,2000001
3050850,2000001
3050851,2000004
3050852,2000001
3050853,2000001
3050854,2000001
3050855,2000006
3050856,2000006
3050857,2000004
3050858,2000001
3050859,2000001
3050860,2000016
3050861,2000013
3050862,2000004
3050863,2000015
3050864,2000001
3050865,2000001
3050866,2000016
3050867,2000001
3050868,2000001
3050869,2000001
3050870,2000001
3050871,2000001
3050872,2000001
3050873,2000010
3050874,2000001
3050875,2000001
3050876,2000001
3050877,2000016
3050878,2000001
3050879,2000006
3050880,2000007
3050881,2000016
3050882,2000001
3050883,2000001
3050884,2000004
3050885,2000001
3050886,2000001
3050887,2000016
3050888,2000016
3050889,2000004
3050890,2000001
3050891,2000001
3050892,2000009
3050893,2000002
3050894,2000001
3050895,2000001
3050896,2000001
3050897,2000004
3050898,2000001
3050899,2000001
3050900,2000008
3050901,2000002
3050902,2000001
3050903,2000001
3050904,2000006
3050905,2000001
3050906,2000009
3050907,2000005
3050908,2000001
3050909,2000005
3050910,2000001
3050911,2000001
3050912,2000002
3050913,2000001
3050914,2000008
3050915,2000001
3050916,2000015
3050917,2000002
3050918,2000006
3050919,2000002
3050920,2000001
3050921,2000001
3050922,2000006
3050923,2000006
3050924,2000016
3050925,2000001
3050926,2000001
3050927,2000009
3050928,2000014
3050929,2000016
3050930,2000016
3050931,2000001
3050932,2000001
3050933,2000005
3050934,2000001
3050935,2000016
3050936,2000014
3050937,2000015
3050938,2000001
3050939,2000001
3050940,2000001
3050941,2000006
3050942,2000015
3050943,2000004
3050944,2000016
3050945,2000016
3050946,2000008
3050947,2000008
3050948,2000016
3050949,2000016
3050950,2000001
3050951,2000001
3050952,2000012
3050953,2000001
3050954,2000006
3050955,2000001
3050956,2000009
3050957,2000001
3050958,2000001
3050959,2000001
3050960,2000001
3050961,2000001
3050962,2000001
3050963,2000006
3050964,2000001
3050965,2000008
3050966,2000001
3050967,2000012
3050968,2000001
3050969,2000016
3050970,2000001
3050971,2000001
3050972,2000001
3050973,2000015
3050974,2000001
3050975,2000001
3050976,2000002
3050977,2000001
3050978,2000004
3050979,2000001
3050980,2000008
3050981,2000006
3050982,2000001
3050983,2000001
3050984,2000001
3050985,2000002
3050986,2000002
3050987,2000009
3050988,2000001
3050989,2000006
3050990,2000010
3050991,2000001
3050992,2000001
3050993,2000006
3050994,2000006
3050995,2000002
3050996,2000001
3050997,2000001
3050998,2000008
3050999,2000008
3051000,2000001
3051001,2000001
3051002,2000001
3051003,2000001
3051004,2000016
3051005,2000008
3051006,2000008
3051007,2000006
3051008,2000001
3051009,2000001
3051010,2000016
3051011,2000014
3051012,2000001
3051013,2000001
3051014,2000001
3051015,2000001
3051016,2000006
3051017,2000008
3051018,2000001
3051019,2000004
3051020,2000009
3051021,2000001
3051022,2000001
3051023,2000009
3051024,2000001
3051025,2000008
3051026,2000006
3051027,2000008
3051028,2000009
3051029,2000015
3051030,2000001
3051031,2000001
3051032,2000001
3051033,2000005
3051034,2000001
3051035,2000009
3051036,2000001
3051037,2000001
3051038,2000010
3051039,2000001
3051040,2000001
3051041,2000001
3051042,2000001
3051043,2000008
3051044,2000001
3051045,2000001
3051046,2000001
3051047,2000001
3051048,2000001
3051049,2000001
3051050,2000001
3051051,2000013
3051052,2000005
3051053,2000001
3051054,2000001
3051055,2000012
3051056,2000008
3051057,2000008
3051058,2000001
3051059,2000001
3051060,2000008
3051061,2000001
3051062,2000001
3051063,2000001
3051064,2000005
3051065,2000004
3051066,2000002
3051067,2000001
3051068,2000001
3051069,2000001
3051070,2000016
3051071,2000001
3051072,2000001
3051073,2000006
3051074,2000007
3051075,2000001
3051076,2000005
3051077,2000008
3051078,2000001
3051079,2000008
3051080,2000016
3051081,2000016
3051082,2000016
3051083,2000009
3051084,2000006
3051085,2000016
3051086,2000016
3051087,2000009
3051088,2000009
3051089,2000016
3051090,2000016
3051091,2000016
3051092,2000016
3051093,2000016
3051094,2000001
3051095,2000010
3051096,2000016
3051097,2000009
3051098,2000004
3051099,2000001
3051100,2000001
3051101,2000009
3051102,2000001
3051103,2000009
3051104,2000001
3051105,2000009
3051106,2000009
3051107,2000001
3051108,2000001
3051109,2000004
3051110,2000002
3051111,2000008
3051112,2000001
3051113,2000008
3051114,2000001
3051115,2000001
3051116,2000001
3051117,2000016
3051118,2000006
3051119,2000001
3051120,2000001
3051121,2000001
3051122,2000001
3051123,2000004
3051124,2000004
3051125,2000004
3051126,2000006
3051127,2000004
3051128,2000001
3051129,2000001
3051130,2000001
3051131,2000008
3051132,2000001
3051133,2000001
3051134,2000012
3051135,2000009
3051136,2000016
3051137,2000001
3051138,2000001
3051139,2000001
3051140,2000001
3051141,2000001
3051142,2000002
3051143,2000004
3051144,2000001
3051145,2000001
3051146,2000009
3051147,2000004
3051148,2000002
3051149,2000001
3051150,2000001
3051151,2000008
3051152,2000001
3051153,2000001
3051154,2000016
3051155,2000002
3051156,2000013
3051157,2000001
3051158,2000004
3051159,2000001
3051160,2000001
3051161,2000008
3051162,2000001
3051163,2000001
3051164,2000001
3051165,2000001
3051166,2000001
3051167,2000016
3051168,2000001
3051169,2000001
3051170,2000002
3051171,2000001
3051172,2000001
3051173,2000001
3051174,2000009
3051175,2000001
3051176,2000002
3051177,2000001
3051178,2000001
3051179,2000001
3051180,2000006
3051181,2000001
3051182,2000001
3051183,2000001
3051184,2000001
3051185,2000002
3051186,2000001
3051187,2000005
3051188,2000005
3051189,2000001
3051190,2000001
3051191,2000006
3051192,2000001
3051193,2000001
3051194,2000001
3051195,2000001
3051196,2000016
3051197,2000001
3051198,2000008
3051199,2000001
3051200,2000001
3051201,2000016
3051202,2000001
3051203,2000004
3051204,2000001
3051205,2000002
3051206,2000001
3051207,2000001
3051208,2000001
3051209,2000009
3051210,2000001
3051211,2000001
3051212,2000001
3051213,2000001
3051214,2000005
3051215,2000001
3051216,2000001
3051217,2000001
3051218,2000001
3051219,2000001
3051220,2000004
3051221,2000010
3051222,2000010
3051223,2000002
3051224,2000016
3051225,2000010
3051226,2000010
3051227,2000010
3051228,2000010
3051229,2000010
3051230,2000010
3051231,2000010
3051232,2000004
3051233,2000009
3051234,2000001
3051235,2000005
3051236,2000001
3051237,2000007
3051238,2000001
3051239,2000016
3051240,2000001
3051241,2000001
3051242,2000001
3051243,2000016
3051244,2000001
3051245,2000001
3051246,2000009
3051247,2000016
3051248,2000016
3051249,2000005
3051250,2000016
3051251,2000016
3051252,2000016
3051253,2000001
3051254,2000008
3051255,2000016
3051256,2000009
3051257,2000001
3051258,2000016
3051259,2000016
3051260,2000001
3051261,2000001
3051262,2000016
3051263,2000001
3051264,2000007
3051265,2000001
3051266,2000001
3051267,2000009
3051268,2000001
3051269,2000001
3051270,2000001
3051271,2000006
3051272,2000001
3051273,2000001
3051274,2000001
3051275,2000001
3051276,2000001
3051277,2000006
3051278,2000001
3051279,2000001
3051280,2000001
3051281,2000001
3051282,2000008
3051283,2000006
3051284,2000001
3051285,2000001
3051286,2000009
3051287,2000004
3051288,2000001
3051289,2000008
3051290,2000001
3051291,2000001
3051292,2000001
3051293,2000001
3051294,2000001
3051295,2000001
3051296,2000016
3051297,2000006
3051298,2000006
3051299,2000016
3051300,2000016
3051301,2000001
3051302,2000005
3051303,2000001
3051304,2000001
3051305,2000009
3051306,2000001
3051307,2000001
3051308,2000001
3051309,2000001
3051310,2000001
3051311,2000016
3051312,2000016
3051313,2000001
3051314,2000005
3051315,2000003
3051316,2000001
3051317,2000002
3051318,2000001
3051319,2000001
3051320,2000002
3051321,2000009
3051322,2000001
3051323,2000002
3051324,2000006
3051325,2000008
3051326,2000001
3051327,2000001
3051328,2000001
3051329,2000001
3051330,2000006
3051331,2000001
3051332,2000008
3051333,2000001
3051334,2000001
3051335,2000016
3051336,2000006
3051337,2000002
3051338,2000008
3051339,2000001
3051340,2000001
3051341,2000001
3051342,2000015
3051343,2000015
3051344,2000015
3051345,2000015
3051346,2000015
3051347,2000015
3051348,2000015
3051349,2000004
3051350,2000002
3051351,2000001
3051352,2000001
3051353,2000006
3051354,2000006
3051355,2000005
3051356,2000001
3051357,2000001
3051358,2000001
3051359,2000001
3051360,2000004
3051361,2000001
3051362,2000005
3051363,2000001
3051364,2000001
3051365,2000001
3051366,2000013
3051367,2000016
3051368,2000001
3051369,2000001
3051370,2000001
3051371,2000001
3051372,2000001
3051373,2000001
3051374,2000002
3051375,2000001
3051376,2000009
3051377,2000004
3051378,2000001
3051379,2000006
3051380,2000003
3051381,2000001
3051382,2000001
3051383,2000001
3051384,2000008
3051385,2000006
3051386,2000001
3051387,2000002
3051388,2000001
3051389,2000001
3051390,2000001
3051391,2000012
3051392,2000008
3051393,2000001
3051394,2000001
3051395,2000015
3051396,2000002
3051397,2000004
3051398,2000002
3051399,2000008
3051400,2000001
3051401,2000006
3051402,2000006
3051403,2000006
3051404,2000006
3051405,2000001
3051406,2000001
3051407,2000008
3051408,2000001
3051409,2000012
3051410,2000015
3051411,2000001
3051412,2000012
3051413,2000006
3051414,2000001
3051415,2000001
3051416,2000001
3051417,2000006
3051418,2000001
3051419,2000001
3051420,2000008
3051421,2000001
3051422,2000012
3051423,2000006
3051424,2000006
3051425,2000001
3051426,2000002
3051427,2000002
3051428,2000004
3051429,2000001
3051430,2000001
3051431,2000001
3051432,2000003
3051433,2000006
3051434,2000006
3051435,2000001
3051436,2000001
3051437,2000001
3051438,2000001
3051439,2000001
3051440,2000001
3051441,2000008
3051442,2000015
3051443,2000001
3051444,2000001
3051445,2000012
3051446,2000012
3051447,2000001
3051448,2000006
3051449,2000001
3051450,2000006
3051451,2000001
3051452,2000001
3051453,2000016
3051454,2000002
3051455,2000006
3051456,2000001
3051457,2000006
3051458,2000001
3051459,2000001
3051460,2000006
3051461,2000001
3051462,2000015
3051463,2000001
3051464,2000001
3051465,2000001
3051466,2000001
3051467,2000001
3051468,2000001
3051469,2000001
3051470,2000001
3051471,2000001
3051472,2000001
3051473,2000001
3051474,2000002
3051475,2000006
3051476,2000001
3051477,2000006
3051478,2000001
3051479,2000001
3051480,2000006
3051481,2000001
3051482,2000001
3051483,2000006
3051484,2000001
3051485,2000003
3051486,2000004
3051487,2000003
3051488,2000013
3051489,2000001
3051490,2000001
3051491,2000005
3051492,2000001
3051493,2000008
3051494,2000001
3051495,2000001
3051496,2000001
3051497,2000001
3051498,2000001
3051499,2000005
3051500,2000003
3051501,2000001
3051502,2000001
3051503,2000001
3051504,2000001
3051505,2000001
3051506,2000001
3051507,2000001
3051508,2000003
3051509,2000008
3051510,2000001
3051511,2000001
3051512,2000009
3051513,2000009
3051514,2000001
3051515,2000001
3051516,2000005
3051517,2000005
3051518,2000003
3051519,2000003
3051520,2000003
3051521,2000001
3051522,2000001
3051523,2000003
3051524,2000008
3051525,2000001
3051526,2000003
3051527,2000001
3051528,2000001
3051529,2000001
3051530,2000003
3051531,2000001
3051532,2000001
3051533,2000002
3051534,2000003
3051535,2000001
3051536,2000001
3051537,2000003
3051538,2000008
3051539,2000001
3051540,2000001
3051541,2000001
3051542,2000001
3051543,2000003
3051544,2000003
3051545,2000012
3051546,2000001
3051547,2000003
3051548,2000003
3051549,2000001
3051550,2000001
3051551,2000001
3051552,2000008
3051553,2000003
3051554,2000005
3051555,2000005
3051556,2000001
3051557,2000001
3051558,2000002
3051559,2000001
3051560,2000001
3051561,2000001
3051562,2000001
3051563,2000001
3051564,2000001
3051565,2000001
3051566,2000008
3051567,2000008
3051568,2000015
3051569,2000008
3051570,2000005
3051571,2000004
3051572,2000008
3051573,2000001
3051574,2000003
3051575,2000003
3051576,2000001
3051577,2000003
3051578,2000001
3051579,2000001
3051580,2000001
3051581,2000003
3051582,2000001
3051583,2000001
3051584,2000001
3051585,2000001
3051586,2000001
3051587,2000001
3051588,2000008
3051589,2000001
3051590,2000001
3051591,2000003
3051592,2000003
3051593,2000003
3051594,2000001
3051595,2000003
3051596,2000003
3051597,2000005
3051598,2000001
3051599,2000001
3051600,2000001
3051601,2000003
3051602,2000001
3051603,2000001
3051604,2000001
3051605,2000001
3051606,2000005
3051607,2000001
3051608,2000001
3051609,2000001
3051610,2000001
3051611,2000001
3051612,2000003
3051613,2000001
3051614,2000001
3051615,2000002
3051616,2000001
3051617,2000001
3051618,2000001
3051619,2000001
3051620,2000001
3051621,2000001
3051622,2000003
3051623,2000001
3051624,2000001
3051625,2000001
3051626,2000005
3051627,2000005
3051628,2000003
3051629,2000002
3051630,2000001
3051631,2000001
3051632,2000003
3051633,2000001
3051634,2000001
3051635,2000001
3051636,2000001
3051637,2000001
3051638,2000001
3051639,2000009
3051640,2000003
3051641,2000001
3051642,2000001
3051643,2000001
3051644,2000001
3051645,2000001
3051646,2000001
3051647,2000001
3051648,2000001
3051649,2000010
3051650,2000001
3051651,2000001
3051652,2000001
3051653,2000001
3051654,2000001
3051655,2000003
3051656,2000001
3051657,2000001
3051658,2000001
3051659,2000003
3051660,2000013
3051661,2000001
3051662,2000003
3051663,2000003
3051664,2000008
3051665,2000001
3051666,2000001
3051667,2000003
3051668,2000001
3051669,2000001
3051670,2000001
3051671,2000001
3051672,2000001
3051673,2000008
3051674,2000003
3051675,2000001
3051676,2000005
3051677,2000001
3051678,2000003
3051679,2000001
3051680,2000001
3051681,2000005
3051682,2000005
3051683,2000008
3051684,2000001
3051685,2000005
3051686,2000001
3051687,2000001
3051688,2000009
3051689,2000010
3051690,2000003
3051691,2000001
3051692,2000005
3051693,2000013
3051694,2000004
3051695,2000001
3051696,2000005
3051697,2000001
3051698,2000001
3051699,2000001
3051700,2000001
3051701,2000001
3051702,2000001
3051703,2000001
3051704,2000003
3051705,2000003
3051706,2000003
3051707,2000003
3051708,2000003
3051709,2000001
3051710,2000003
3051711,2000001
3051712,2000003
3051713,2000005
3051714,2000001
3051715,2000001
3051716,2000001
3051717,2000001
3051718,2000001
3051719,2000001
3051720,2000001
3051721,2000001
3051722,2000003
3051723,2000001
3051724,2000001
3051725,2000001
3051726,2000005
3051727,2000001
3051728,2000003
3051729,2000001
3051730,2000009
3051731,2000001
3051732,2000001
3051733,2000003
3051734,2000001
3051735,2000001
3051736,2000001
3051737,2000003
3051738,2000003
3051739,2000003
3051740,2000001
3051741,2000003
3051742,2000001
3051743,2000001
3051744,2000001
3051745,2000003
3051746,2000001
3051747,2000001
3051748,2000003
3051749,2000001
3051750,2000001
3051751,2000005
3051752,2000003
3051753,2000001
3051754,2000001
3051755,2000001
3051756,2000001
3051757,2000003
3051758,2000005
3051759,2000002
3051760,2000003
3051761,2000001
3051762,2000001
3051763,2000003
3051764,2000017
3051765,2000001
3051766,2000003
3051767,2000001
3051768,2000001
3051769,2000001
3051770,2000003
3051771,2000001
3051772,2000001
3051773,2000001
3051774,2000001
3051775,2000005
3051776,2000001
3051777,2000001
3051778,2000001
3051779,2000001
3051780,2000007
3051781,2000001
3051782,2000001
3051783,2000008
3051784,2000003
3051785,2000001
3051786,2000001
3051787,2000005
3051788,2000001
3051789,2000001
3051790,2000001
3051791,2000001
3051792,2000003
3051793,2000001
3051794,2000001
3051795,2000005
3051796,2000001
3051797,2000001
3051798,2000003
3051799,2000003
3051800,2000003
3051801,2000001
3051802,2000001
3051803,2000001
3051804,2000004
3051805,2000001
3051806,2000001
3051807,2000009
3051808,2000012
3051809,2000001
3051810,2000001
3051811,2000001
3051812,2000001
3051813,2000001
3051814,2000001
3051815,2000001
3051816,2000001
3051817,2000001
3051818,2000003
3051819,2000003
3051820,2000001
3051821,2000001
3051822,2000001
3051823,2000001
3051824,2000002
3051825,2000001
3051826,2000001
3051827,2000016
3051828,2000003
3051829,2000008
3051830,2000001
3051831,2000001
3051832,2000001
3051833,2000001
3051834,2000008
3051835,2000005
3051836,2000001
3051837,2000001
3051838,2000001
3051839,2000001
3051840,2000005
3051841,2000003
3051842,2000001
3051843,2000001
3051844,2000001
3051845,2000001
3051846,2000008
3051847,2000003
3051848,2000005
3051849,2000002
3051850,2000001
3051851,2000001
3051852,2000001
3051853,2000001
3051854,2000001
3051855,2000001
3051856,2000001
3051857,2000001
3051858,2000001
3051859,2000001
3051860,2000001
3051861,2000001
3051862,2000003
3051863,2000003
3051864,2000001
3051865,2000003
3051866,2000001
3051867,2000001
3051868,2000001
3051869,2000003
3051870,2000001
3051871,2000003
3051872,2000003
3051873,2000001
3051874,2000001
3051875,2000012
3051876,2000005
3051877,2000003
3051878,2000001
3051879,2000003
3051880,2000001
3051881,2000001
3051882,2000001
3051883,2000002
3051884,2000001
3051885,2000001
3051886,2000001
3051887,2000001
3051888,2000001
3051889,2000003
3051890,2000001
3051891,2000001
3051892,2000003
3051893,2000017
3051894,2000001
3051895,2000001
3051896,2000001
3051897,2000009
3051898,2000001
3051899,2000001
3051900,2000001
3051901,2000001
3051902,2000001
3051903,2000005
3051904,2000003
3051905,2000003
3051906,2000003
3051907,2000005
3051908,2000001
3051909,2000001
3051910,2000013
3051911,2000001
3051912,2000005
3051913,2000008
3051914,2000006
3051915,2000001
3051916,2000001
3051917,2000001
3051918,2000006
3051919,2000002
3051920,2000001
3051921,2000001
3051922,2000009
3051923,2000001
3051924,2000001
3051925,2000001
3051926,2000014
3051927,2000001
3051928,2000001
3051929,2000008
3051930,2000001
3051931,2000001
3051932,2000005
3051933,2000008
3051934,2000001
3051935,2000001
3051936,2000001
3051937,2000001
3051938,2000001
3051939,2000008
3051940,2000001
3051941,2000008
3051942,2000005
3051943,2000012
3051944,2000001
3051945,2000001
3051946,2000001
3051947,2000012
3051948,2000009
3051949,2000001
3051950,2000005
3051951,2000001
3051952,2000001
3051953,2000002
3051954,2000016
3051955,2000009
3051956,2000001
3051957,2000001
3051958,2000001
3051959,2000001
3051960,2000009
3051961,2000005
3051962,2000001
3051963,2000015
3051964,2000006
3051965,2000001
3051966,2000002
3051967,2000006
3051968,2000008
3051969,2000002
3051970,2000006
3051971,2000001
3051972,2000006
3051973,2000001
